pwsid,pwsname,pctpov,pcthisp,health,medianincomehouse,violation,pcthisp_bin,pctpov_bin
AL0001423,GREENHILL WATER & FIRE PRO AUTHORITY,26.399999618530273,2.6089391708374023,0,34113,FALSE,"(0,10]","(20,30]"
AL0001423,GREENHILL WATER & FIRE PRO AUTHORITY,24,2.61067533493042,0,36337,FALSE,"(0,10]","(20,30]"
AL0001424,EAST LAUDERDALE COUNTY WATER AUTHORITY,12.800000190734863,1.7828201055526731,0,32727,FALSE,"(0,10]","(10,20]"
AL0001424,EAST LAUDERDALE COUNTY WATER AUTHORITY,6.900000095367432,2.7419354915618896,0,41065,FALSE,"(0,10]","(0,10]"
AL0001424,EAST LAUDERDALE COUNTY WATER AUTHORITY,10.399999618530272,0,0,37143,FALSE,"(-10,0]","(10,20]"
AL0001424,EAST LAUDERDALE COUNTY WATER AUTHORITY,17.600000381469727,0,0,36164,FALSE,"(-10,0]","(10,20]"
AL0001426,SOUTHWEST ALABAMA WATER AUTHORITY,0,0,0,43768,FALSE,"(-10,0]","(-10,0]"
AL0001426,SOUTHWEST ALABAMA WATER AUTHORITY,0,0,0,43163,FALSE,"(-10,0]","(-10,0]"
AL0001426,SOUTHWEST ALABAMA WATER AUTHORITY,0,0,0,46232,FALSE,"(-10,0]","(-10,0]"
AL0001426,SOUTHWEST ALABAMA WATER AUTHORITY,10.899999618530272,0,0,45875,FALSE,"(-10,0]","(10,20]"
AL0001427,PERRY COUNTY WATER AUTHORITY,31.600000381469727,3.452115774154663,0,24142,FALSE,"(0,10]","(30,40]"
AL0001427,PERRY COUNTY WATER AUTHORITY,22.100000381469727,0.6866245269775391,0,31200,FALSE,"(0,10]","(20,30]"
AL0001427,PERRY COUNTY WATER AUTHORITY,16.299999237060547,2.224663496017456,0,41274,FALSE,"(0,10]","(10,20]"
AL0001427,PERRY COUNTY WATER AUTHORITY,21.299999237060547,1.8411651849746704,0,33125,FALSE,"(0,10]","(20,30]"
AL0001428,FORKLAND WATER SYSTEM,43.900001525878906,0,0,18068,FALSE,"(-10,0]","(40,50]"
AL0001428,FORKLAND WATER SYSTEM,56.400001525878906,0,0,13167,FALSE,"(-10,0]","(50,60]"
AL0001428,FORKLAND WATER SYSTEM,50.900001525878906,0,0,19000,FALSE,"(-10,0]","(50,60]"
AL0001428,FORKLAND WATER SYSTEM,48.400001525878906,0,0,17614,FALSE,"(-10,0]","(40,50]"
AL0001430,SAND SPRINGS WATER AUTHORITY,15.399999618530272,3.167701959609986,0,49167,FALSE,"(0,10]","(10,20]"
AL0001430,SAND SPRINGS WATER AUTHORITY,14.300000190734863,2.844677209854126,0,51730,FALSE,"(0,10]","(10,20]"
AL0001432,CURRY WATER AUTHORITY,16.700000762939453,4.067938804626465,0,41586,FALSE,"(0,10]","(10,20]"
AL0001432,CURRY WATER AUTHORITY,18.600000381469727,5.398619174957275,0,41883,FALSE,"(0,10]","(10,20]"
AL0001432,CURRY WATER AUTHORITY,17.600000381469727,4.674853324890137,0,44309,FALSE,"(0,10]","(10,20]"
AL0001432,CURRY WATER AUTHORITY,19.299999237060547,4.386148929595947,0,43728,FALSE,"(0,10]","(10,20]"
AL0001434,COOK SPRINGS WATER AUTHORITY,10.699999809265137,3.318620204925537,0,43260,FALSE,"(0,10]","(10,20]"
AL0001434,COOK SPRINGS WATER AUTHORITY,15.300000190734863,2.71351957321167,0,45089,FALSE,"(0,10]","(10,20]"
AL0001434,COOK SPRINGS WATER AUTHORITY,16.700000762939453,2.7509236335754395,0,46348,FALSE,"(0,10]","(10,20]"
AL0001434,COOK SPRINGS WATER AUTHORITY,16.5,1.0046367645263672,0,46162,FALSE,"(0,10]","(10,20]"
AL0001439,SOUTH MARENGO WATER & FIRE PRO AUTHORITY,31.799999237060547,0,0,20145,FALSE,"(-10,0]","(30,40]"
AL0001439,SOUTH MARENGO WATER & FIRE PRO AUTHORITY,28.5,0,0,23750,FALSE,"(-10,0]","(20,30]"
AL0001439,SOUTH MARENGO WATER & FIRE PRO AUTHORITY,32.400001525878906,0,0,22692,FALSE,"(-10,0]","(30,40]"
AL0001439,SOUTH MARENGO WATER & FIRE PRO AUTHORITY,29.5,0,0,26667,FALSE,"(-10,0]","(20,30]"
AL0001460,COWIKEE WATER AUTHORITY,23.200000762939453,3.704263687133789,0,34025,FALSE,"(0,10]","(20,30]"
AL0001460,COWIKEE WATER AUTHORITY,22.600000381469727,3.9179954528808594,0,36811,FALSE,"(0,10]","(20,30]"
AL0001460,COWIKEE WATER AUTHORITY,24,5.624331474304199,0,34026,FALSE,"(0,10]","(20,30]"
AL0001460,COWIKEE WATER AUTHORITY,24.899999618530273,5.422610759735107,0,36071,FALSE,"(0,10]","(20,30]"
AL0001490,"PERDIDO BAY WATER, SEWER & FPA",18.5,10.322196006774902,0,30161,FALSE,"(10,20]","(10,20]"
AL0001490,"PERDIDO BAY WATER, SEWER & FPA",22.299999237060547,12.85018253326416,0,32974,FALSE,"(10,20]","(20,30]"
AL0001490,"PERDIDO BAY WATER, SEWER & FPA",28,14.360770225524902,0,31231,FALSE,"(10,20]","(20,30]"
AL0001490,"PERDIDO BAY WATER, SEWER & FPA",32.099998474121094,16.76375389099121,0,30833,FALSE,"(10,20]","(30,40]"
AL0001500,FRANKLIN COUNTY WATER SERVICES AUTHORITY,25.5,21.75453186035156,0,31213,FALSE,"(20,30]","(20,30]"
AL0001500,FRANKLIN COUNTY WATER SERVICES AUTHORITY,26.600000381469727,23.19348526000977,0,31296,FALSE,"(20,30]","(20,30]"
AL0001500,FRANKLIN COUNTY WATER SERVICES AUTHORITY,26.799999237060547,25.196609497070312,0,32702,FALSE,"(20,30]","(20,30]"
AL0001500,FRANKLIN COUNTY WATER SERVICES AUTHORITY,31.200000762939453,29.855308532714844,0,31560,FALSE,"(20,30]","(30,40]"
AL0001505,BIG WILLS WATER & FIRE PRO AUTHORITY,18.200000762939453,7.162624359130859,0,32426,FALSE,"(0,10]","(10,20]"
AL0001505,BIG WILLS WATER & FIRE PRO AUTHORITY,19.799999237060547,3.32351016998291,0,31637,FALSE,"(0,10]","(10,20]"
AL0001505,BIG WILLS WATER & FIRE PRO AUTHORITY,21.799999237060547,3.580857992172241,0,31797,FALSE,"(0,10]","(20,30]"
AL0001505,BIG WILLS WATER & FIRE PRO AUTHORITY,22.100000381469727,5.969159126281738,1,30865,TRUE,"(0,10]","(20,30]"
AL0001506,MYRTLEWOOD WATER SYSTEM,12.5,0,0,40893,FALSE,"(-10,0]","(10,20]"
AL0001506,MYRTLEWOOD WATER SYSTEM,0,0,0,42222,FALSE,"(-10,0]","(-10,0]"
AL0001506,MYRTLEWOOD WATER SYSTEM,0,0,0,41000,FALSE,"(-10,0]","(-10,0]"
AL0001506,MYRTLEWOOD WATER SYSTEM,0,0,0,53500,FALSE,"(-10,0]","(-10,0]"
AL0001507,BUTLER COUNTY WATER AUTHORITY,24.899999618530273,0.1514386683702469,0,26664,FALSE,"(0,10]","(20,30]"
AL0001507,BUTLER COUNTY WATER AUTHORITY,24.600000381469727,0.3004506826400757,0,30489,FALSE,"(0,10]","(20,30]"
AL0001507,BUTLER COUNTY WATER AUTHORITY,24.299999237060547,0.4614617228507995,0,29103,FALSE,"(0,10]","(20,30]"
AL0001507,BUTLER COUNTY WATER AUTHORITY,26.600000381469727,0.9746345281600952,3,29136,TRUE,"(0,10]","(20,30]"
AL0001509,HALE COUNTY WATER AUTHORITY,23.799999237060547,0,0,30082,FALSE,"(-10,0]","(20,30]"
AL0001509,HALE COUNTY WATER AUTHORITY,24.899999618530273,0,0,30417,FALSE,"(-10,0]","(20,30]"
AL0001509,HALE COUNTY WATER AUTHORITY,30,0,1,27017,TRUE,"(-10,0]","(20,30]"
AL0001509,HALE COUNTY WATER AUTHORITY,27.899999618530273,0,0,25069,FALSE,"(-10,0]","(20,30]"
AL0001510,TURNERVILLE WATER & FIRE PRO DISTRICT,14.899999618530272,3.355602741241455,0,48721,FALSE,"(0,10]","(10,20]"
AL0001510,TURNERVILLE WATER & FIRE PRO DISTRICT,16.899999618530273,3.316999673843384,0,48620,FALSE,"(0,10]","(10,20]"
AL0001510,TURNERVILLE WATER & FIRE PRO DISTRICT,17.5,3.803982973098755,0,49542,FALSE,"(0,10]","(10,20]"
AL0001510,TURNERVILLE WATER & FIRE PRO DISTRICT,13.199999809265137,4.0715651512146,0,52031,FALSE,"(0,10]","(10,20]"
AL0001512,LOWNDES COUNTY WATER SYSTEM,35.29999923706055,3.6516854763031006,0,19346,FALSE,"(0,10]","(30,40]"
AL0001512,LOWNDES COUNTY WATER SYSTEM,46.70000076293945,6.21572208404541,0,17270,FALSE,"(0,10]","(40,50]"
AL0001512,LOWNDES COUNTY WATER SYSTEM,48.70000076293945,3.747323274612427,0,16890,FALSE,"(0,10]","(40,50]"
AL0001512,LOWNDES COUNTY WATER SYSTEM,45.599998474121094,3.564899444580078,0,18272,FALSE,"(0,10]","(40,50]"
AL0001513,MID-CENTRAL WATER AUTHORITY,16.600000381469727,0,0,35208,FALSE,"(-10,0]","(10,20]"
AL0001513,MID-CENTRAL WATER AUTHORITY,20.399999618530273,0,0,49000,FALSE,"(-10,0]","(20,30]"
AL0001513,MID-CENTRAL WATER AUTHORITY,20.899999618530273,0,0,53125,FALSE,"(-10,0]","(20,30]"
AL0001513,MID-CENTRAL WATER AUTHORITY,16.100000381469727,0,6,51964,TRUE,"(-10,0]","(10,20]"
AL0001516,HAMDEN RIDGE WATER AUTHORITY,44.5,0.15317845344543457,0,22985,FALSE,"(0,10]","(40,50]"
AL0001516,HAMDEN RIDGE WATER AUTHORITY,37.099998474121094,0,0,23517,FALSE,"(-10,0]","(30,40]"
AL0001516,HAMDEN RIDGE WATER AUTHORITY,46.79999923706055,0,0,21377,FALSE,"(-10,0]","(40,50]"
AL0001516,HAMDEN RIDGE WATER AUTHORITY,45.79999923706055,1.563300848007202,0,20906,FALSE,"(0,10]","(40,50]"
AL0001537,RANDOLPH COUNTY WATER & SEWER AUTHORITY,21.200000762939453,0,0,32946,FALSE,"(-10,0]","(20,30]"
AL0001537,RANDOLPH COUNTY WATER & SEWER AUTHORITY,33.900001525878906,1.0833333730697632,0,26008,FALSE,"(0,10]","(30,40]"
AL0001537,RANDOLPH COUNTY WATER & SEWER AUTHORITY,29.899999618530273,1.1884549856185913,0,32500,FALSE,"(0,10]","(20,30]"
AL0001537,RANDOLPH COUNTY WATER & SEWER AUTHORITY,25.600000381469727,1.5679442882537842,0,26193,FALSE,"(0,10]","(20,30]"
AL0001540,CARROLLS CREEK WATER AUTHORITY,15.399999618530272,3.167701959609986,0,49167,FALSE,"(0,10]","(10,20]"
AL0001540,CARROLLS CREEK WATER AUTHORITY,14.300000190734863,2.844677209854126,0,51730,FALSE,"(0,10]","(10,20]"
AL0001540,CARROLLS CREEK WATER AUTHORITY,12.699999809265137,2.86667799949646,0,51628,FALSE,"(0,10]","(10,20]"
AL0001540,CARROLLS CREEK WATER AUTHORITY,13.5,2.3549201488494873,0,51112,FALSE,"(0,10]","(10,20]"
AL0001541,HACKNEYVILLE WATER & FIRE PRO AUTHORITY,20.5,4.341689586639404,1,34782,TRUE,"(0,10]","(20,30]"
AL0001541,HACKNEYVILLE WATER & FIRE PRO AUTHORITY,23.100000381469727,4.692850112915039,0,34453,FALSE,"(0,10]","(20,30]"
AL0001541,HACKNEYVILLE WATER & FIRE PRO AUTHORITY,27,4.653825283050537,0,33373,FALSE,"(0,10]","(20,30]"
AL0001541,HACKNEYVILLE WATER & FIRE PRO AUTHORITY,28.5,5.530139923095703,0,33804,FALSE,"(0,10]","(20,30]"
AL0001671,SHELBY COUNTY WATER SYSTEM,16.200000762939453,1.5438246726989746,0,31108,FALSE,"(0,10]","(10,20]"
AL0001671,SHELBY COUNTY WATER SYSTEM,17.299999237060547,0.04866179823875427,0,35882,FALSE,"(0,10]","(10,20]"
AL0001671,SHELBY COUNTY WATER SYSTEM,23.299999237060547,0.2409638613462448,0,29522,FALSE,"(0,10]","(20,30]"
AL0001671,SHELBY COUNTY WATER SYSTEM,25.899999618530273,0.5505026578903198,0,30625,FALSE,"(0,10]","(20,30]"
AL0001685,TALLADEGA COUNTY WATER SYSTEM,25.5,1.7757768630981443,0,32449,FALSE,"(0,10]","(20,30]"
AL0001685,TALLADEGA COUNTY WATER SYSTEM,28.700000762939453,2.321180820465088,0,31437,FALSE,"(0,10]","(20,30]"
AL0001685,TALLADEGA COUNTY WATER SYSTEM,30.200000762939453,2.7740747928619385,0,29121,FALSE,"(0,10]","(30,40]"
AL0001685,TALLADEGA COUNTY WATER SYSTEM,28.899999618530273,3.770512342453003,0,29911,FALSE,"(0,10]","(20,30]"
AL0001716,MARION COUNTY PUBLIC WATER AUTHORITY,19.200000762939453,1.5288293361663818,2,31297,TRUE,"(0,10]","(10,20]"
AL0001716,MARION COUNTY PUBLIC WATER AUTHORITY,25.600000381469727,1.2358243465423584,1,27843,TRUE,"(0,10]","(20,30]"
AL0001716,MARION COUNTY PUBLIC WATER AUTHORITY,23.100000381469727,3.7020649909973145,0,30247,FALSE,"(0,10]","(20,30]"
AL0001716,MARION COUNTY PUBLIC WATER AUTHORITY,23.299999237060547,2.960046768188477,0,29833,FALSE,"(0,10]","(20,30]"
AL0001721,DORA UTILITIES,25,0.5047955513000488,0,26596,FALSE,"(0,10]","(20,30]"
AL0001721,DORA UTILITIES,20.100000381469727,0.10554089397192,0,34694,FALSE,"(0,10]","(20,30]"
AL0001721,DORA UTILITIES,16,0.6292605996131897,0,42375,FALSE,"(0,10]","(10,20]"
AL0001721,DORA UTILITIES,14.199999809265137,0.5365853905677795,0,45640,FALSE,"(0,10]","(10,20]"
AL0001722,OLD SUGGSVILLE WATER AND FPA,28.899999618530273,0,1,22778,TRUE,"(-10,0]","(20,30]"
AL0001722,OLD SUGGSVILLE WATER AND FPA,22.100000381469727,0,0,26500,FALSE,"(-10,0]","(20,30]"
AL0001722,OLD SUGGSVILLE WATER AND FPA,29.299999237060547,0,0,23528,FALSE,"(-10,0]","(20,30]"
AL0001722,OLD SUGGSVILLE WATER AND FPA,32.599998474121094,0.4000000059604645,0,25341,FALSE,"(0,10]","(30,40]"
AL0001737,WEST CLARKE WATER AUTHORITY,27.600000381469727,1.0600706338882446,0,25625,FALSE,"(0,10]","(20,30]"
AL0001737,WEST CLARKE WATER AUTHORITY,36.20000076293945,1.659751057624817,0,26406,FALSE,"(0,10]","(30,40]"
AL0001737,WEST CLARKE WATER AUTHORITY,44.20000076293945,0,0,20455,FALSE,"(-10,0]","(40,50]"
AL0001737,WEST CLARKE WATER AUTHORITY,44.599998474121094,0,0,19904,FALSE,"(-10,0]","(40,50]"
AL0001739,CENTRAL TALLADEGA COUNTY WATER AUTHORITY,25.5,1.7757768630981443,0,32449,FALSE,"(0,10]","(20,30]"
AL0001739,CENTRAL TALLADEGA COUNTY WATER AUTHORITY,28.700000762939453,2.321180820465088,0,31437,FALSE,"(0,10]","(20,30]"
AL0001739,CENTRAL TALLADEGA COUNTY WATER AUTHORITY,30.200000762939453,2.7740747928619385,0,29121,FALSE,"(0,10]","(30,40]"
AL0001739,CENTRAL TALLADEGA COUNTY WATER AUTHORITY,28.899999618530273,3.770512342453003,0,29911,FALSE,"(0,10]","(20,30]"
AL0001748,JACKSON COUNTY WATER AUTHORITY,16.799999237060547,3.0753633975982666,0,36554,FALSE,"(0,10]","(10,20]"
AL0001748,JACKSON COUNTY WATER AUTHORITY,16.200000762939453,2.6340672969818115,0,36189,FALSE,"(0,10]","(10,20]"
AL0001748,JACKSON COUNTY WATER AUTHORITY,13.300000190734863,2.3372061252593994,0,37748,FALSE,"(0,10]","(10,20]"
AL0001748,JACKSON COUNTY WATER AUTHORITY,13.800000190734863,2.6981449127197266,1,37934,TRUE,"(0,10]","(10,20]"
AL0001750,WEST AUTAUGA WATER AUTHORITY,18.200000762939453,0,0,33750,FALSE,"(-10,0]","(10,20]"
AL0001750,WEST AUTAUGA WATER AUTHORITY,18.200000762939453,0,0,33000,FALSE,"(-10,0]","(10,20]"
AL0001750,WEST AUTAUGA WATER AUTHORITY,19.899999618530273,0,0,30833,FALSE,"(-10,0]","(10,20]"
AL0001750,WEST AUTAUGA WATER AUTHORITY,14.600000381469728,0,0,38021,FALSE,"(-10,0]","(10,20]"
AL0001753,TIBBIE WATER & FIRE PROTECTION AUTHORITY,0,0,0,70772,FALSE,"(-10,0]","(-10,0]"
AL0001753,TIBBIE WATER & FIRE PROTECTION AUTHORITY,0,0,0,NA,FALSE,"(-10,0]","(-10,0]"
AL0001753,TIBBIE WATER & FIRE PROTECTION AUTHORITY,0,0,0,NA,FALSE,"(-10,0]","(-10,0]"
AL0001755,HOUSTON COUNTY WATER AUTHORITY,17.5,2.5956857204437256,0,42124,FALSE,"(0,10]","(10,20]"
AL0001755,HOUSTON COUNTY WATER AUTHORITY,17.600000381469727,2.7147786617279053,0,42836,FALSE,"(0,10]","(10,20]"
AL0001755,HOUSTON COUNTY WATER AUTHORITY,18.399999618530273,2.6162309646606445,0,42943,FALSE,"(0,10]","(10,20]"
AL0001755,HOUSTON COUNTY WATER AUTHORITY,18.700000762939453,2.778773307800293,0,42135,FALSE,"(0,10]","(10,20]"
AL0001760,"MILLERS FERRY WATER AUTHORITY, INC.",31.600000381469727,0.40467625856399536,0,21563,FALSE,"(0,10]","(30,40]"
AL0001760,"MILLERS FERRY WATER AUTHORITY, INC.",28.600000381469727,0.6920415163040161,0,29643,FALSE,"(0,10]","(20,30]"
AL0001760,"MILLERS FERRY WATER AUTHORITY, INC.",34.29999923706055,0.5749668478965759,0,25948,FALSE,"(0,10]","(30,40]"
AL0001760,"MILLERS FERRY WATER AUTHORITY, INC.",33.79999923706055,0.5121638774871826,0,26317,FALSE,"(0,10]","(30,40]"
AL0001761,CLEBURNE COUNTY WATER AUTHORITY,22,1.159756422042847,0,29821,FALSE,"(0,10]","(20,30]"
AL0001761,CLEBURNE COUNTY WATER AUTHORITY,21.600000381469727,2.3644752502441406,0,32439,FALSE,"(0,10]","(20,30]"
AL0001761,CLEBURNE COUNTY WATER AUTHORITY,25,4.051723957061768,0,31706,FALSE,"(0,10]","(20,30]"
AL0001761,CLEBURNE COUNTY WATER AUTHORITY,25.299999237060547,3.868194818496704,0,30100,FALSE,"(0,10]","(20,30]"
AL0001770,EAST CENTRAL BALDWIN COUNTY WATER & FPA,10.100000381469728,4.730799674987793,0,41750,FALSE,"(0,10]","(10,20]"
AL0001770,EAST CENTRAL BALDWIN COUNTY WATER & FPA,11.5,6.460348129272461,0,43245,FALSE,"(0,10]","(10,20]"
AL0001770,EAST CENTRAL BALDWIN COUNTY WATER & FPA,9.800000190734863,11.868877410888672,0,49167,FALSE,"(10,20]","(0,10]"
AL0001770,EAST CENTRAL BALDWIN COUNTY WATER & FPA,10.600000381469728,11.213404655456545,0,44189,FALSE,"(10,20]","(10,20]"
AL0001775,CHANDLER MTN/GREASY COVE WATER AND FPA,19.899999618530273,4.379561901092529,0,32900,FALSE,"(0,10]","(10,20]"
AL0001783,BLOUNT COUNTY WATER,15.5,23.36336326599121,0,46786,FALSE,"(20,30]","(10,20]"
AL0001783,BLOUNT COUNTY WATER,12.600000381469728,22.94871711730957,0,49464,FALSE,"(20,30]","(10,20]"
AL0001783,BLOUNT COUNTY WATER,18.100000381469727,23.493976593017575,0,34567,FALSE,"(20,30]","(10,20]"
AL0001783,BLOUNT COUNTY WATER,17.700000762939453,20.60027313232422,0,43750,FALSE,"(20,30]","(10,20]"
AL0001784,WASHINGTON COUNTY WATER AUTHORITY,35.29999923706055,0,0,23250,FALSE,"(-10,0]","(30,40]"
AL0001784,WASHINGTON COUNTY WATER AUTHORITY,37.70000076293945,0,0,23641,FALSE,"(-10,0]","(30,40]"
AL0001784,WASHINGTON COUNTY WATER AUTHORITY,31.399999618530273,0.4731861054897308,0,23063,FALSE,"(0,10]","(30,40]"
AL0001784,WASHINGTON COUNTY WATER AUTHORITY,28,0.5982906222343445,0,18750,FALSE,"(0,10]","(20,30]"
AL0001786,"CULLMAN WATER WORKS, CITY OF",15.399999618530272,8.110316276550293,0,35529,FALSE,"(0,10]","(10,20]"
AL0001786,"CULLMAN WATER WORKS, CITY OF",18.399999618530273,8.790016174316406,0,35299,FALSE,"(0,10]","(10,20]"
AL0001786,"CULLMAN WATER WORKS, CITY OF",20.100000381469727,8.019728660583496,0,36608,FALSE,"(0,10]","(20,30]"
AL0001786,"CULLMAN WATER WORKS, CITY OF",21.700000762939453,7.219269275665283,0,36767,FALSE,"(0,10]","(20,30]"
AL0001789,COFFEE COUNTY WATER AUTHORITY,26.700000762939453,0,0,33125,FALSE,"(-10,0]","(20,30]"
AL0001789,COFFEE COUNTY WATER AUTHORITY,28.799999237060547,0.48899754881858826,0,31250,FALSE,"(0,10]","(20,30]"
AL0001789,COFFEE COUNTY WATER AUTHORITY,28.600000381469727,2.322580575942993,0,29554,FALSE,"(0,10]","(20,30]"
AL0001789,COFFEE COUNTY WATER AUTHORITY,26.100000381469727,1.2121212482452393,0,38050,FALSE,"(0,10]","(20,30]"
AL0001796,DEKALB-JACKSON WATER SUPPLY DISTRICT,13.699999809265137,0.503524661064148,0,29318,FALSE,"(0,10]","(10,20]"
AR0000003,CALICO ROCK WATERWORKS,11.300000190734863,1.2338424921035769,0,33875,FALSE,"(0,10]","(10,20]"
AR0000003,Calico Rock Waterworks,15,1.5822784900665283,0,27652,FALSE,"(0,10]","(10,20]"
AR0000003,CALICO ROCK WATERWORKS,21.799999237060547,2.435192346572876,0,21921,FALSE,"(0,10]","(20,30]"
AR0000003,CALICO ROCK WATERWORKS,27,1.0723860263824463,0,20000,FALSE,"(0,10]","(20,30]"
AR0000004,FORREST CITY WATERWORKS,35.599998474121094,4.718597412109375,0,25217,FALSE,"(0,10]","(30,40]"
AR0000004,FORREST CITY WATERWORKS,33.900001525878906,4.270415782928467,0,25373,FALSE,"(0,10]","(30,40]"
AR0000004,FORREST CITY WATERWORKS,32.900001525878906,4.644145488739014,0,27478,FALSE,"(0,10]","(30,40]"
AR0000004,FORREST CITY WATERWORKS,34.099998474121094,5.227212905883789,0,27951,FALSE,"(0,10]","(30,40]"
AR0000008,DEWITT WATERWORKS,24,4.2514967918396,0,32383,FALSE,"(0,10]","(20,30]"
AR0000008,DEWITT WATERWORKS,24.399999618530273,3.652278900146485,0,31274,FALSE,"(0,10]","(20,30]"
AR0000008,DEWITT WATERWORKS,20.100000381469727,1.1543134450912476,1,32607,TRUE,"(0,10]","(20,30]"
AR0000008,DEWITT WATERWORKS,18.200000762939453,2.9627366065979004,0,30921,FALSE,"(0,10]","(10,20]"
AR0000011,HUGHES COMMUNITY WATER ASSOC,27.200000762939453,0,0,22444,FALSE,"(-10,0]","(20,30]"
AR0000011,HUGHES COMMUNITY WATER ASSOC,39,0.35005834698677063,0,17958,FALSE,"(0,10]","(30,40]"
AR0000011,HUGHES COMMUNITY WATER ASSOC,42.599998474121094,2.857142925262451,0,17212,FALSE,"(0,10]","(40,50]"
AR0000011,HUGHES COMMUNITY WATER ASSOC,42,2.3648648262023926,0,18487,FALSE,"(0,10]","(40,50]"
AR0000013,STUTTGART WATERWORKS,23.700000762939453,2.255319118499756,0,35948,FALSE,"(0,10]","(20,30]"
AR0000013,STUTTGART WATERWORKS,21.5,3.1209919452667236,0,40775,FALSE,"(0,10]","(20,30]"
AR0000013,STUTTGART WATERWORKS,19.299999237060547,3.865564346313477,0,40959,FALSE,"(0,10]","(10,20]"
AR0000013,STUTTGART WATERWORKS,16.600000381469727,3.7924365997314458,0,40394,FALSE,"(0,10]","(10,20]"
AR0000015,HAMBURG WATERWORKS,28.600000381469727,11.003124237060549,0,27985,FALSE,"(10,20]","(20,30]"
AR0000015,HAMBURG WATERWORKS,25.5,10.475199699401855,0,32552,FALSE,"(10,20]","(20,30]"
AR0000015,HAMBURG WATERWORKS,24.200000762939453,10.327982902526855,0,30650,FALSE,"(10,20]","(20,30]"
AR0000015,HAMBURG WATERWORKS,27.100000381469727,7.260610103607178,0,29969,FALSE,"(0,10]","(20,30]"
AR0000017,CROSSETT WATER COMMISSION,16.200000762939453,1.718889832496643,0,34448,FALSE,"(0,10]","(10,20]"
AR0000017,CROSSETT WATER COMMISSION,17.200000762939453,1.2454873323440552,0,29474,FALSE,"(0,10]","(10,20]"
AR0000017,CROSSETT WATER COMMISSION,15.800000190734863,1.3471691608428955,0,33797,FALSE,"(0,10]","(10,20]"
AR0000017,CROSSETT WATER COMMISSION,17.700000762939453,4.6021270751953125,0,32500,FALSE,"(0,10]","(10,20]"
AR0000025,MOUNTAIN HOME WATERWORKS,17.200000762939453,2.28432559967041,0,33435,FALSE,"(0,10]","(10,20]"
AR0000025,MOUNTAIN HOME WATERWORKS,17.899999618530273,3.3728718757629395,1,31351,TRUE,"(0,10]","(10,20]"
AR0000025,MOUNTAIN HOME WATERWORKS,19.700000762939453,2.675612211227417,0,31328,FALSE,"(0,10]","(10,20]"
AR0000025,MOUNTAIN HOME WATERWORKS,14.899999618530272,3.2070441246032715,0,32793,FALSE,"(0,10]","(10,20]"
AR0000027,LAKEVIEW-MIDWAY PUBLIC WATER AUTHORITY,10.699999809265137,2.676398992538452,0,40000,FALSE,"(0,10]","(10,20]"
AR0000027,LAKEVIEW-MIDWAY PUBLIC WATER AUTHORITY,10.300000190734863,2.832512378692627,0,41490,FALSE,"(0,10]","(10,20]"
AR0000027,LAKEVIEW-MIDWAY PUBLIC WATER AUTHORITY,6.699999809265137,1.3062409162521362,0,38056,FALSE,"(0,10]","(0,10]"
AR0000027,LAKEVIEW-MIDWAY PUBLIC WATER AUTHORITY,12.399999618530272,2.256699562072754,1,36513,TRUE,"(0,10]","(10,20]"
AR0000028,COTTER WATERWORKS,26.200000762939453,0.6622516512870789,0,26250,FALSE,"(0,10]","(20,30]"
AR0000028,COTTER WATERWORKS,26.899999618530273,1.4097744226455688,0,27583,FALSE,"(0,10]","(20,30]"
AR0000028,COTTER WATERWORKS,28,2.085070848464966,0,26250,FALSE,"(0,10]","(20,30]"
AR0000033,NORTH EAST PUBLIC WATER AUTH,17.200000762939453,2.28432559967041,0,33435,FALSE,"(0,10]","(10,20]"
AR0000033,NORTH EAST PUBLIC WATER AUTH,17.899999618530273,3.3728718757629395,0,31351,FALSE,"(0,10]","(10,20]"
AR0000033,NORTH EAST PUBLIC WATER AUTH,19.700000762939453,2.675612211227417,0,31328,FALSE,"(0,10]","(10,20]"
AR0000033,NORTH EAST PUBLIC WATER AUTH,14.899999618530272,3.2070441246032715,0,32793,FALSE,"(0,10]","(10,20]"
AR0000034,GASSVILLE WATERWORKS,25.5,4.110854625701904,0,32708,FALSE,"(0,10]","(20,30]"
AR0000034,GASSVILLE WATERWORKS,21.799999237060547,2.6486988067626953,0,32813,FALSE,"(0,10]","(20,30]"
AR0000034,GASSVILLE WATERWORKS,23.5,2.4368631839752197,0,31438,FALSE,"(0,10]","(20,30]"
AR0000034,GASSVILLE WATERWORKS,21.100000381469727,3.962505340576172,0,32337,FALSE,"(0,10]","(20,30]"
AR0000035,NORFORK WATERWORKS,10.300000190734863,0,0,30476,FALSE,"(-10,0]","(10,20]"
AR0000035,NORFORK WATERWORKS,13.5,0,0,30800,FALSE,"(-10,0]","(10,20]"
AR0000035,NORFORK WATERWORKS,16.200000762939453,0,0,34625,FALSE,"(-10,0]","(10,20]"
AR0000037,BENTON CO WATER,7.699999809265137,6.323184967041016,1,54063,TRUE,"(0,10]","(0,10]"
AR0000037,BENTON CO WATER,9.699999809265137,11.315789222717283,0,50417,FALSE,"(10,20]","(0,10]"
AR0000037,BENTON CO WATER,7.900000095367432,13.66906452178955,0,54028,FALSE,"(10,20]","(0,10]"
